distance,angle,x,y,is_head,is_right_foot,is_left_foot,is_volley,is_half_volley,is_penalty,is_free_kick,first_time,defenders_in_path,gk_in_path,is_counter,is_corner,is_throw_in,is_goal,sb_xg,team,player,match_id,competition_id
5.889821729050887,1.0919332199098324,115.5,43.8,0,0,1,1,1,0,0,1,2,1,0,1,0,0,0.4909717,Belgium,Romelu Lukaku Menama,3857296,43
3.7483329627982607,1.664273107953487,117.4,37.3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.5721495,Belgium,Romelu Lukaku Menama,3857296,43
21.385976713725288,0.3381354381027086,100.6,31.0,0,0,1,0,0,0,0,1,6,1,0,0,1,1,0.059259485,Netherlands,Cody Mathès Gakpo,3857274,43
16.401219466856727,0.3900105037008405,107.0,30.0,0,0,1,1,1,0,0,1,8,1,0,0,0,0,0.062208217,Ecuador,Enner Remberto Valencia Lastra,3857274,43
25.287348615463824,0.3127496150196505,94.8,37.9,0,1,0,0,0,0,0,1,7,1,0,0,1,0,0.030668529,Ecuador,Moisés Isaac Caicedo Corozo,3857274,43
9.569221493935652,0.6964928427724003,112.1,34.6,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0.069653474,Ecuador,Michael Steveen Estrada Martínez,3857274,43
25.467822835884505,0.24058122941463456,100.6,23.5,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0.029882463,Ecuador,Enner Remberto Valencia Lastra,3857274,43
12.58769240170731,0.5031261230289512,110.2,47.9,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0.024015462,Ecuador,Enner Remberto Valencia Lastra,3857274,43
23.924046480476505,0.2720404064449389,100.6,54.0,0,1,0,1,1,0,0,1,10,1,0,1,0,0,0.022953799,Ecuador,Angelo Smit Preciado Quiñónez,3857274,43
8.98943824718764,0.7791099146309528,112.0,44.1,0,0,1,1,1,0,0,1,7,1,0,1,0,0,0.18923391,Ecuador,Pervis Josué Estupiñán Tenorio,3857274,43
18.14745161172775,0.3478174095658101,105.8,28.7,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0.08083876,Ecuador,Pervis Josué Estupiñán Tenorio,3857274,43
4.428317965096905,1.4584587807390368,116.0,38.1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.790909,Ecuador,Enner Remberto Valencia Lastra,3857274,43
18.172781845386247,0.4296800963223831,102.0,37.5,0,1,0,0,0,0,0,1,7,1,0,0,1,0,0.09564507,Ecuador,Enner Remberto Valencia Lastra,3857274,43
20.208908926510603,0.3116250949863689,104.2,52.6,0,0,1,0,0,0,0,1,8,1,0,0,1,0,0.046335444,Ecuador,Gonzalo Jordy Plata Jiménez,3857274,43
15.033628969746465,0.5162491646697994,105.1,38.0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0.13418972,Ecuador,Michael Steveen Estrada Martínez,3857274,43
23.517227727774376,0.3367229234241117,96.5,40.9,0,0,1,0,0,0,0,1,7,1,0,0,0,0,0.04520454,Netherlands,Teun Koopmeiners,3857274,43
19.86454127333425,0.3411151623490825,103.2,29.4,0,1,0,1,1,0,0,1,6,1,0,0,0,0,0.03323832,Ecuador,Moisés Isaac Caicedo Corozo,3857274,43
30.50409808533929,0.21280282259200367,95.3,57.9,0,1,0,1,1,0,0,1,11,1,0,1,0,0,0.007451811,Ecuador,Angelo Smit Preciado Quiñónez,3857274,43
21.176638071233114,0.3721460702681777,98.9,38.2,1,0,0,0,0,0,0,1,8,1,0,0,1,0,0.033830326,Ecuador,Angelo Smit Preciado Quiñónez,3857274,43
23.795167576632025,0.322726227656106,97.0,46.1,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0.03268242,Spain,Sergio Busquets i Burgos,3857255,43
14.773286702694158,0.2330189066627144,114.0,53.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0.04214545,Japan,Junya Ito,3857255,43
